index,axis-0,axis-1,axis-2
0.0,24.0,85.83266267408153,59.551537116621205
1.0,25.0,85.83266267408153,59.70694292759178
2.0,26.0,85.21103943019924,59.551537116621205
3.0,27.0,85.36644524116981,60.48397198244466
4.0,28.0,85.36644524116981,60.95018941535638
5.0,29.0,85.21103943019924,60.95018941535638
6.0,30.0,85.05563361922866,62.03803009215039
7.0,31.0,86.45428591796382,61.882624281179815
